Label,Ratio_1,Ratio_2,Ratio_3,Ratio_4,Ratio_5,Ratio_6,Ratio_7,Ratio_8,Ratio_9,Ratio_10
A,0.06135303193644301,0.05405239682429241,0.06332411662188245,0.08586116135833506,0.05466774849903778,0.04021969350327591,0.05104709566059956,0.05012462720516329,0.01971036586753577,0.03705373164218415
A,0.06249611383234795,0.053440249450409635,0.06133090274232072,0.08470522280325492,0.05527102999024731,0.039063940945951184,0.05085930937291774,0.049264215952248086,0.020527901727348436,0.03808398770940847
A,0.06226790818074998,0.055822250745056735,0.06334785744536704,0.08619137045837459,0.05731942551090949,0.041885999091882266,0.05265760823885303,0.05092866554597166,0.022471363723382556,0.03782691096852727
A,0.06459134444829166,0.05608597795289057,0.06467206759564155,0.0879886833327863,0.05713511788717126,0.04221020387440419,0.05288097847158603,0.052505205065934556,0.02312597048420366,0.04057206340991285
A,0.06428537265484886,0.05550351625673373,0.06496748875129674,0.08720126811904602,0.05658529314381585,0.04260274712778804,0.05265951206800612,0.05203494477349615,0.02193801425716173,0.03885147574380591
A,0.06431972105496178,0.056844525823938064,0.06487276714616144,0.08633689622753905,0.056812221892231826,0.042023407150324196,0.05170867245798722,0.0504057552297833,0.021604028480176337,0.03745802758818348
A,0.06280343795604275,0.05474325702108326,0.06219778652720573,0.08467568121698266,0.056412191725298266,0.0414197677506345,0.051239865421363294,0.05192650433217277,0.021718361641768723,0.03950128567460733
A,0.06473153903712325,0.05713142245133829,0.06461511727398582,0.08716849822387662,0.057915444563997956,0.04245565185924107,0.05268688065318713,0.051383838439457624,0.02276086355103021,0.03842981577656115
A,0.06071780610795864,0.05430296948511685,0.06269026761017123,0.08566175900277166,0.0553762904053917,0.0400105806762408,0.05149048327553088,0.049519577393572205,0.020399578344004382,0.03797830578468541
A,0.0616311709050951,0.054910095921127736,0.06297317374087275,0.0860798908267656,0.05580591812102977,0.04007617440684078,0.05192729151540768,0.04893367040869388,0.021315774430565145,0.0379172233494309
A,0.0625273023861465,0.05593305955607486,0.0632091773842934,0.08613874322559598,0.056905663914301186,0.04074180067785335,0.05199020660451923,0.04991174640678023,0.02230277659810658,0.03886421263725389
A,0.06200907543717473,0.054536278968854476,0.06280210495378462,0.08608979588035977,0.05566627736450625,0.040127470536355285,0.05209470524474386,0.049782535323465424,0.020651159054060373,0.03798881436730482
A,0.062393787438155525,0.05400711028709743,0.06195597078027257,0.08400662965830634,0.05607745879207633,0.04006229834586871,0.0495894130993823,0.05123839305436967,0.01944430611194456,0.038653161052346244
A,0.06277951248468158,0.053625385742463956,0.06267867336813408,0.08557206371478224,0.05459466511970394,0.04032829513822892,0.051709251858345816,0.04961728098013254,0.020916789407220897,0.036843756015260506
B,0.09427427088122015,0.11254463237318911,0.11652738618548422,0.12401022086952478,0.10011233450340182,0.08774850049205835,0.08146728246137913,0.09558039617968239,0.05777699511184522,0.07328277239108912
B,0.09673077639810922,0.11452921753009818,0.11687876333851163,0.12557970463667298,0.10237167288344504,0.08795641884388021,0.08291177743161528,0.09467545344111505,0.05982121110562367,0.07448692961733404
B,0.09637158039041803,0.11345112528606408,0.11612380359401009,0.12398083181058166,0.10114385077279472,0.08729285229304765,0.08118978375527805,0.0953550237083485,0.057691605407185306,0.07349960023121653
B,0.09504932861305623,0.11283421603966057,0.11499954185388368,0.1229364067533286,0.10021062318728262,0.08584325434775167,0.08059290227496672,0.09285879096742918,0.057437277372548556,0.07316827583574949
B,0.09558905259651695,0.11400446632481386,0.116330274889449,0.12443744096506328,0.10190804375211708,0.08768315348389721,0.08176514395257362,0.09554991766224369,0.058509540574503534,0.07413473587383897
B,0.09683483345010346,0.11406949665715567,0.11609946406445655,0.12439626806219412,0.1015931198580959,0.08682845313236505,0.08148659818697071,0.09440917337848552,0.05805558615212576,0.07377072626182495
B,0.09598738658759175,0.11360201160682863,0.11523696845595971,0.1232020492116267,0.10149855536052176,0.08650014957938336,0.08091411179116227,0.09399205534348584,0.05856272728767754,0.07465359855209684
B,0.0956680327867033,0.11351154503334984,0.11587566804391221,0.12445918511749919,0.1016559384107175,0.08704733251592514,0.0819830991514237,0.09456201616655639,0.058941205218869155,0.07452516930706729
B,0.09653469866887296,0.11370363875532326,0.11548930437522666,0.12461868905815139,0.10186970050994407,0.08681600360000144,0.08215407302451624,0.09449507429385683,0.059069826178895356,0.07442115938268862
B,0.09662708341156345,0.11468442327190201,0.11634269183004715,0.12454468257720498,0.10282238942358818,0.08784063643460947,0.08200669535104683,0.0949441134280922,0.05893570270660316,0.07398959770296218
B,0.09476269788805401,0.11145261552732737,0.11363477722307185,0.1220716244768228,0.09993013130658308,0.08541417640931988,0.08003340667215325,0.09329897824422623,0.05735091963417218,0.0733797286271153
B,0.09555668406401191,0.11376535704006203,0.11600120729197363,0.12325688820908139,0.1017601722655051,0.08755382314343842,0.08096782330900364,0.0950665602568534,0.057916372521328356,0.07368109347214104
B,0.0957567918472554,0.1134016366674112,0.11560926548760007,0.12333324618676822,0.10077681447194345,0.0864735696136177,0.08068122928237532,0.09350964927499618,0.057384617897486535,0.07278174402163744
B,0.09488716563948789,0.11224415545713698,0.11450767945000641,0.12309285213840017,0.10066447629560063,0.08603812048282526,0.08072528682231114,0.0938561342871189,0.057392179010416496,0.07313219638784199
B,0.09596297756045655,0.11323686056092354,0.11591595605289595,0.12347532684429458,0.10156346804834628,0.08754629265219943,0.08112104375782768,0.09518709259416414,0.05784504346042301,0.07330923576411842
B,0.09498833794169088,0.1122926578256484,0.11525031476928026,0.12352701479240111,0.10017130061763595,0.0861181703341644,0.08062447934270973,0.09405762439307451,0.056810413286114664,0.07324415464002366
B,0.09568074605965518,0.11179630121512374,0.11383063637901533,0.12287917405922107,0.10024401692998482,0.0855153577852044,0.08098163701950531,0.09342224149484707,0.05828277067737757,0.07450445420389729
B,0.09675455803853605,0.11289401727810536,0.1143900679301038,0.12305108136828556,0.1018962669851127,0.08680776791170414,0.08138282604169034,0.09449914931760134,0.058897230186530654,0.07423910644459787
B,0.09531984471395662,0.1130746627081105,0.11551165769762871,0.12309966779090463,0.10131807379913893,0.08721485868452758,0.08087770568124003,0.09507404321717582,0.05767816575058978,0.07415246692992275
B,0.0961516466978305,0.11407610864621083,0.11636423804018485,0.12417734743790329,0.10168729144719019,0.08715019398219406,0.08162898826659769,0.09433327660889977,0.058234080917367315,0.07362235843230959
B,0.09522432613172861,0.11266983343502518,0.11475408500476199,0.12341710705013219,0.10125155575547205,0.08653868886844117,0.08152532299312046,0.09429441130676021,0.05877672629093357,0.07445608143756403
C,0.070613413597295,0.09493825078063489,0.09724962350724638,0.07076180061764428,0.08361526423313151,0.08185506610893266,0.05169619194944309,0.0835243438196226,0.05168533033143983,0.06784716007305774
C,0.06856676641672253,0.09238627773219817,0.09228293878983174,0.06573369741461887,0.08217615542969611,0.07742438865147218,0.04588235042313879,0.08138654696994864,0.047647530754337315,0.06655566099488765
C,0.07039495134967609,0.09538895209605794,0.09698793017692518,0.06957079198694832,0.08411535772095638,0.08100898244992777,0.04870986107332725,0.08353714984936747,0.048893611443338425,0.06570634431998203
C,0.07012238825553528,0.09722424130942137,0.09814217648107285,0.0684082171951571,0.08645576924012116,0.08310655386529141,0.05034364180961907,0.08563031166512042,0.052692811832452655,0.06990321411680427
C,0.07191787140984532,0.09472562119362257,0.09639395086408117,0.07112510051834829,0.0830687532314647,0.08063534142143962,0.05073158208695894,0.08284363000972346,0.050270984254560634,0.065390541195984
C,0.06993324954184788,0.09431865360739304,0.09551416070672374,0.06552578782523272,0.08322716427153633,0.08011937206629467,0.04569788618904543,0.08296426251351395,0.046875735138016544,0.06439310903696448
C,0.06926966746104139,0.09384420197550726,0.09348107360215883,0.0639099380840267,0.08350799409484588,0.07882912303809624,0.04441482560046394,0.08225383423197542,0.045825095942420284,0.06419361236611917
C,0.07211123485969269,0.09572555237260427,0.09622477404993224,0.06655055420274181,0.08395632590060804,0.08055942520986915,0.04622081090373292,0.08382628588571434,0.04722291016761553,0.06498333201293684
C,0.06897249304139863,0.09470709490377309,0.09826186501362716,0.0740144379784409,0.0848145091987037,0.08374870649266146,0.05606246127542433,0.083944949295146,0.05474998644031268,0.06978064553488013
C,0.0721707671610111,0.09588967694714229,0.09721326403046082,0.06906630871035384,0.08461754488832776,0.08207493568370491,0.04868541537819318,0.0844147110647593,0.0476485937369063,0.065049048213196
C,0.07369354367936518,0.09648359091544095,0.09906251593553007,0.07231955094087203,0.08550113313206026,0.08393257006185166,0.05228227040233833,0.08542526636229128,0.05037819663363634,0.06621350340982826
C,0.07076153507433361,0.09639941283289667,0.09831589544458892,0.07166605774790424,0.08559186501182776,0.08273354718486735,0.05136579671643627,0.08454234657061124,0.05069169024982535,0.06772163648936437
C,0.0700926242308532,0.09323730729622778,0.09537186123874195,0.06784782871474646,0.08131920879881088,0.07955546694509716,0.04752994616114548,0.08135993290331392,0.046814701730393565,0.0630884956829114
C,0.07201985637850308,0.09686890675353,0.09911085674938305,0.06956546907097072,0.08368148897526807,0.08203279682921567,0.048572427260324326,0.08378225871744711,0.04869468473487891,0.0654593063529504
C,0.06793834789186846,0.09409537649541566,0.0962956641069143,0.06874258752388386,0.08191322226285727,0.07975563729674925,0.04867902711393824,0.08199908817222189,0.04995373966587482,0.06707755712910114
C,0.06884557198502525,0.09700518723509371,0.1006108065164623,0.07174998211406497,0.08463796840848498,0.08416832285157023,0.052271553756397346,0.08543294580233782,0.052855615756561725,0.06849875057172845
C,0.07033928343461585,0.09441292626805073,0.09720524517943632,0.06960543199079486,0.08305103937653607,0.08121843115383907,0.049295765605822175,0.08353800313936813,0.04973438700536112,0.06644634459990886
C,0.06817827954440812,0.09522833660831956,0.09749162478084408,0.0685648472318084,0.08402348175666205,0.0815644929766334,0.04806759559701275,0.08457250009903879,0.04924750998685247,0.06784760572170007
C,0.06853100269876662,0.09771745640206125,0.10249890583384072,0.07285580732248159,0.08462782265701702,0.08487203949937908,0.05200589204294424,0.0859134001764266,0.05240097439982126,0.06846280246590199
C,0.09007034666510279,0.11073660393587455,0.11160844667817671,0.08186147691108327,0.10332428827871189,0.09865766072920756,0.06202369216237134,0.10421857995755934,0.06324408528041212,0.08359112075110103
C,0.08689834585562957,0.10571108340631372,0.11045914364713269,0.08444666389182545,0.09763414605008003,0.09475029516930475,0.0606506108776801,0.1004209094647545,0.059975470983281175,0.08136305336026746
C,0.08769846159620943,0.11216505461809462,0.12119346528906849,0.10373690787833194,0.10144762892208384,0.10403806245794997,0.08131857762378358,0.10140714293303148,0.07340805887787509,0.08511285404160851
C,0.09004529600277343,0.11142325095198839,0.11634660298991015,0.10155464943709325,0.10110273424568518,0.09931881298921609,0.07689734855310743,0.09976888759619874,0.06854931036033006,0.08217102427457017
C,0.09045614849471184,0.11130077316883312,0.11618139433574756,0.10088303707569928,0.10096664949115025,0.09899595067791496,0.07585258378428837,0.09980503752243056,0.0677750744570228,0.08198940898395984
C,0.09229770488567134,0.11224020905790531,0.11688791136591577,0.10159110331998261,0.10258938551803311,0.10047739324853311,0.0779370534977666,0.10036388280890043,0.070075432220947,0.08259702231494696
D,0.11475919610908843,0.0859003876204152,0.10038372593397114,0.11737064327825576,0.07961278318550914,0.07386911454898984,0.07575858199336388,0.08098064509804817,0.03809281175444794,0.04876620576579175
D,0.11446755602286147,0.08202264665059292,0.09922539304381316,0.12112166020284444,0.07460932771032563,0.07033771375884808,0.07830699340535775,0.07686245471340478,0.03769940257059124,0.04493797839413892
D,0.11381083966734214,0.08310866572382145,0.09851044853537264,0.11934757613249088,0.07693967215391496,0.07077297370788585,0.07704211125962954,0.07776880714891517,0.03681472281860217,0.044343938275506284
D,0.11485280451536001,0.08446557754036493,0.10024155020071558,0.12054658389414166,0.07749111591896618,0.07258161011568466,0.07851767559416838,0.07944975216789978,0.03829452514369153,0.045615357220407514
D,0.11595455672821053,0.08262940210304089,0.1002402321619353,0.12087034083677549,0.0759491680095649,0.07176050729108106,0.07794517099209368,0.07767792691369893,0.038692599582883576,0.04729091954029446
D,0.11339695580519592,0.08182904451427764,0.09851806106523116,0.11946388317652275,0.07524519238769771,0.07046581181480999,0.07673351858481535,0.07733476918613938,0.037706445529692656,0.04710593904059014
D,0.11467872521330506,0.08245914917250764,0.09865455684265202,0.12223824233080326,0.07594544624360117,0.07032490752188739,0.07988889778145367,0.07728535897078438,0.03805780289220795,0.04232720562563173
D,0.11446022843210836,0.08499082326443626,0.09886969806308821,0.1188575909120253,0.07941586761410892,0.07247954118173529,0.0773188032766175,0.07977444655146547,0.037489967380300145,0.045537119873170176
D,0.11603554211981924,0.08673245657656632,0.10258748926875887,0.12093409726420909,0.07919119020053152,0.07343034302147168,0.07807917372079659,0.07946959439624396,0.03873308367159789,0.04782022989996305
D,0.11296274238355514,0.0836984293520271,0.09892933566072591,0.11847152558097264,0.07806122203137744,0.07151761328288142,0.07630504670871871,0.07935259790256598,0.036157283877667944,0.04640436598330682
D,0.11580685480563382,0.08518204797536798,0.10304401555943238,0.12040041434370582,0.0784638271924087,0.07580247089640309,0.0776481771318335,0.08285618372106567,0.04017482290312915,0.050594185556655326
D,0.11606964138498964,0.08762449571860982,0.104382830138111,0.12063810217361305,0.08026957076138867,0.07634026403294684,0.07763988808510328,0.08340666176637572,0.0386075373760238,0.04937225193539302
D,0.11583717547915219,0.08202351808394995,0.1009368925413637,0.12329658209743369,0.07357019395650943,0.07165948111430416,0.08002001752960992,0.07901477458261313,0.03777817055745806,0.04457082931437619
D,0.11685593303876374,0.08571080489543743,0.10117542459864634,0.11958273275028909,0.07957699885375619,0.0741571881311099,0.07743685628928519,0.0813633622190853,0.03813055246301258,0.047344732437031675
D,0.1192138242785978,0.08702539236772859,0.09998871688324855,0.11923026877835835,0.08007010162410245,0.07221279456917025,0.07731791540150636,0.07988303848042515,0.03765953618282713,0.04691430942100098
D,0.11842789494815269,0.08662914649286123,0.10139321315175241,0.11864484406304972,0.07938827595271421,0.0741524624879745,0.07709638829461031,0.07993470737142133,0.038523709726287644,0.045758145660803905
D,0.1176842991248758,0.08638938089690103,0.09962680220059689,0.11617542547331652,0.08028481573353353,0.07322278608357272,0.07481006124999003,0.08120771204499798,0.03692233030174633,0.04757967369373987
D,0.11686832983545963,0.0817529585009773,0.09812243363885274,0.11895698631996526,0.07618378185721524,0.07088453805469849,0.07682941872834287,0.07810167262880596,0.037370909646710124,0.04594518754256863
D,0.11792451639989214,0.08470249067645644,0.09928108004121824,0.11956825171215495,0.07979502629288773,0.07240896396003248,0.07715248668075413,0.07962054472369906,0.03957745136585167,0.04890609882036548
D,0.11836363876502218,0.08567530643512017,0.10166183350309922,0.12041452474976018,0.0785751481064745,0.07388873694762647,0.07819517060222178,0.08009557195805529,0.03824126082366294,0.044532174163442725
E,0.1508363597433442,0.18364986206239103,0.20181774900504315,0.19335048190602466,0.16289529348061366,0.15990714336454262,0.13012425832266675,0.16010279231865363,0.09459855006733502,0.10852687716008337
E,0.15149916861735824,0.1802880405831175,0.19740664207827668,0.1918085272664697,0.16149423935608684,0.1584923565516588,0.13285227952292267,0.1577676203158076,0.1004897351620793,0.11337660747322029
E,0.1497889058001712,0.1815604539217528,0.19705764561417158,0.18908838274356465,0.16151364563114584,0.1572485271606988,0.1289049885599023,0.1564768105389566,0.09631692780671047,0.11001282210844984
E,0.14881718478324493,0.18010386167824605,0.19673532028048085,0.191982626714752,0.16004153815639888,0.15654747435832095,0.13162600277916173,0.1550560839160927,0.09794397336556572,0.10980657357694189
E,0.14781164000535144,0.1784314421694159,0.19404829411245922,0.18918688215718535,0.15930556251256295,0.15433649384605644,0.12955163916177678,0.15476126658165437,0.09736574442261334,0.11184228304751599
E,0.15181714616336314,0.18200974814497936,0.19779080815515576,0.19004244349390706,0.1630026279870754,0.159064048757346,0.13100321051309927,0.15845440308201766,0.09903758401922771,0.11254637068592
E,0.14917951232465282,0.1808862369016981,0.1969283349384344,0.18938750231798496,0.16037854268814453,0.1564344779703774,0.1289915711280416,0.15552464346401332,0.09608833540303477,0.11014513827136621
E,0.14955531317851953,0.1821523401779267,0.19781367967216903,0.1905388714704096,0.1623223788305213,0.15884365042916032,0.13191142823285368,0.1575312566655752,0.09997841899140411,0.11159759757772096
E,0.14676443213663334,0.17814401700173127,0.19403114613154002,0.18829306137817436,0.15951507304036336,0.15630157527825758,0.13057718841879407,0.1555550725813238,0.09887124334751098,0.10966410673773733
E,0.14664575357420956,0.17828507758746662,0.19631784849809586,0.19026881748934102,0.1588392847939934,0.15734481368142483,0.13125918505625597,0.15625796140512943,0.09954462086707752,0.1114929482686766
E,0.14629544599345193,0.17688700360929724,0.19421598824811098,0.18926199095324392,0.158551855817992,0.15637403506029274,0.1312295533084797,0.15531343761470073,0.09964899960363444,0.11078785686809792
E,0.1437067192902223,0.1753060561396713,0.19403467610274078,0.18824868590422408,0.15470586930485,0.1536222867211761,0.12812381731788117,0.1525602897801705,0.09574397250257517,0.10769775973853675
E,0.14482595993511072,0.1724569950721527,0.1907166601141149,0.19018202433974837,0.15416928979105585,0.15271863798254567,0.13258546198027718,0.15134842471360826,0.10098642730356025,0.11111028731107882
E,0.14563337602488455,0.17713031222541342,0.19360603595006062,0.1861363714694054,0.15860715673011658,0.15607771394641073,0.12876014118656456,0.15564592192604207,0.09800401193682182,0.10977597745193189
E,0.14506047946330416,0.17770914776785443,0.1941489118708036,0.18907031292154808,0.15916423234662008,0.15653325664518125,0.13183232683856955,0.15510209496793453,0.10075857203590874,0.11104475616831494
E,0.1416280520793117,0.17288429962675964,0.1915334465117658,0.1866190743387983,0.15288094076994985,0.15237690880768134,0.12824138316999906,0.1511594073944991,0.09697192507684384,0.10882915414404716
E,0.1409046163032035,0.17188879912075597,0.19060274742255068,0.1856991982259417,0.1527623208184831,0.1520375503520575,0.12737816000532848,0.15173704239258387,0.09610040365384515,0.10857911808013396
E,0.1456833804235498,0.17590574644102291,0.19077237855974605,0.18648845200935532,0.15775227920785836,0.15392039100757351,0.1301065156383636,0.15331521949165522,0.09974544045265091,0.11040142468932372
E,0.14565516228736536,0.17642751176911842,0.19362564278380714,0.18618365590175448,0.1568540465595231,0.15591086382532526,0.12946689910991258,0.15374257113728584,0.09913599176526758,0.10997111530681118
F,0.08314003424148755,0.16242352406102467,0.16125030550449268,0.15830710949526222,0.13037269187857686,0.114720582786453,0.10326882538372334,0.11441122452937966,0.06930448035126915,0.08854727139046072
F,0.0876029415294066,0.15410616664847468,0.1499209943511642,0.14596060682439052,0.12539245135999755,0.10750669852365638,0.09539973055053698,0.10952431799972778,0.06434465550297283,0.08266764626735552
F,0.08755338227508298,0.1556714706233634,0.15166348496035623,0.14715000231309688,0.12744628996478222,0.10968914147592579,0.09665860563741903,0.11147555193385437,0.06626557895664721,0.08461060761670391
F,0.08779284615396786,0.15708123740456223,0.15295910131282173,0.14732116978915416,0.12733831716887722,0.10958777053874459,0.09624076289453258,0.111265489469734,0.06465789178863188,0.08374303467081472
F,0.08891293094920581,0.1562652193452167,0.15191336750984222,0.14715207241705408,0.12784944237103923,0.10975776674848131,0.09683411588343616,0.11188407970985037,0.06602539411869701,0.08510866770896193
F,0.08869953137395058,0.1546629640727681,0.1505494985510184,0.145569264810586,0.12689611829234662,0.10889305597385845,0.09572858991510586,0.11183219816704847,0.06534327901416448,0.08515992404536059
F,0.09351149556802715,0.15512924618120155,0.1497566159354683,0.14472953051898388,0.12788324142370874,0.10781408876719392,0.09418929056729447,0.11041595440477407,0.06317366041434216,0.083799892702564
F,0.08897445478991221,0.15607881184671749,0.15110293552836535,0.1461810495992474,0.12785106045211517,0.10933366956012076,0.09644071927674588,0.11161522143222748,0.06590362417895025,0.08507237049639928
G,0.13779629118944556,0.1998173538232757,0.26236787125178146,0.32391377030857127,0.13804686741207614,0.18935853858465912,0.24819243106130315,0.11314051099792936,0.1544330944867363,0.08289299736870438
G,0.14539150733464576,0.20801961043833983,0.2684340394431988,0.3245690815317542,0.1404573323547211,0.19019619642684868,0.24392742253705726,0.11023354101495783,0.14705183928169385,0.07411438136475536
G,0.14361321519608625,0.2049504095105809,0.26813806185074324,0.32705290142610566,0.1367757777637955,0.19041786773350872,0.24739487330199394,0.10755716298388565,0.14959163460809957,0.07211094827980122
G,0.1446276606263111,0.20578371388565986,0.26752858765886117,0.3254124187495626,0.14142768255739285,0.19092045173507877,0.24612381878822218,0.11243499085159801,0.15085850961943095,0.08087859564768363
G,0.14202583225796986,0.20449310382528277,0.2656733777043119,0.3231241021487018,0.1398839372833367,0.19152986197705177,0.2467969242640005,0.11203399878354628,0.1517838059274401,0.07878872234361627
G,0.1424901982878275,0.20699746432303318,0.2706952484690583,0.32973086160242676,0.13987399451224372,0.1935225394714075,0.2502369098330472,0.11210827556030102,0.15268887889330235,0.07833089291378205
G,0.14455473059351695,0.20445660211619895,0.26274442365469014,0.32071463558583446,0.1433870190841334,0.18993849993716735,0.24507564772112447,0.11440589564626086,0.15251381987769455,0.0837559637725219
G,0.14171152657340236,0.2044748094971766,0.26547174180477673,0.3232412908073054,0.13743772828364936,0.18851540019818566,0.24404344943389356,0.1086153403716442,0.1475600313710573,0.07536299797349837
G,0.13601046941383418,0.21552762897619998,0.2742457367653796,0.3236307305649665,0.15851771933440684,0.20842289660525984,0.2554033624157511,0.13355375657095822,0.1683962648551232,0.09549243984569497
G,0.1429248774431637,0.21805844840985142,0.2781476230794617,0.33294789489473964,0.14989923815953515,0.20138728667824018,0.2544902390319116,0.11760414878502563,0.15706367833657467,0.07776148586870552
G,0.14569561321067026,0.21598587511043837,0.2785464862876367,0.3332271160523587,0.15285084233436083,0.20678343859229512,0.2595976141916148,0.12497295874051961,0.1649615786528624,0.0860561623032866
G,0.13816008702125027,0.22251447632555305,0.282775274557171,0.3368296758728979,0.1538382648040844,0.20629947551179537,0.2590348950321868,0.12133163600614084,0.16149657753499444,0.08005522388976681
G,0.14316881556421127,0.21619722018130755,0.2785559151362863,0.3299098712437079,0.14851517228275124,0.20421216092630992,0.25476398040882875,0.11795860105628947,0.15789400488052605,0.07784773416910783
G,0.13987359879641734,0.20465286404154912,0.26988689916846914,0.32664194220556864,0.1310267635396125,0.1876471171591094,0.24333528354183503,0.10106572122081191,0.1440936592904214,0.06750015353280296
G,0.14190128960742834,0.20928668237513126,0.2716383330577501,0.32621563619237887,0.14215949422366495,0.19680381265320374,0.25020876451431645,0.11254619146474544,0.15521996856116096,0.07847727236189853
G,0.145464373736638,0.21607058184314015,0.2790180839960835,0.33096044045863054,0.14722166114276514,0.20438929097497366,0.25588046888683513,0.11691145419619191,0.15948414093604438,0.07962015060706124
G,0.14463547288286993,0.2156861598265465,0.27743183319401665,0.32845480584942466,0.14661185376745406,0.2011300478573777,0.2509926229344035,0.1165872019063391,0.1552770731710665,0.0797558244121721
G,0.14190488769838414,0.21296075325945477,0.2781544539774917,0.33187651711829835,0.14183962320235255,0.19924513586876072,0.2516976288913103,0.11275000493553043,0.15338802211560465,0.07610386746943702
G,0.1434210896350987,0.21348574796817166,0.27888092837826484,0.3314470627313728,0.14537308177053265,0.20464066664472222,0.2565144664516814,0.11786215958146118,0.1596294892240754,0.07928200165611582
G,0.14403470830830847,0.2199443102960407,0.28390925618781054,0.3347666649794597,0.14923055793062728,0.20815313227582918,0.2587058981685806,0.11967458653696994,0.1620012540637157,0.07978054941844623
G,0.14212731015008448,0.2169346092151161,0.2781729986515778,0.3321879823781509,0.1475571246488752,0.2004679095256196,0.25290433971470144,0.11580069125266972,0.1557557719861868,0.08074343175333419
G,0.14338716476172805,0.21586747846791948,0.2781452742705366,0.33375440722830507,0.14506228307703922,0.1989496888167857,0.2532126812278666,0.11279251854995255,0.1546640908740416,0.07811886546761335
H,0.16041052118833432,0.2063491119617976,0.2698042465974587,0.3302778029523834,0.1696222008295518,0.1902563794893323,0.24802686109243793,0.11147944985972374,0.1482655954453177,0.061990413559046546
H,0.15713118371803042,0.1998143298220484,0.2745893211811243,0.3318002506760512,0.16774932991862487,0.2032686840043438,0.2580799380654022,0.12448798904110325,0.16519500869889617,0.0802576064171146
H,0.1596570113279495,0.20111580565893533,0.27272827160012875,0.33074011287875216,0.16930236380207872,0.19923630098065537,0.2541997986386738,0.11903045354675508,0.15786971277471262,0.07014090571129003
H,0.159409603380815,0.20275662382948964,0.2727502402152634,0.33433907547970515,0.17087096310232058,0.19547477436620195,0.25299374936987346,0.1158803636399608,0.15232465365139597,0.06708837359314704
H,0.1613155093972856,0.20350170495825962,0.26924894881523775,0.32735277604025953,0.1695361181767306,0.19293565741405821,0.24800230749947524,0.11164761362081187,0.14873270416085327,0.0622894697651916
